,公司名,城市,公司人数,公司领域,职位,发布时间,工资,工作年限,学历,岗位职责,岗位要求
606,泰康保险集团股份有限公司,北京,2000人以上,金融,图像（人脸、OCR）识别算法工程师,2020-04-03 17:51:39,40k-60k,3-5年,硕士,"1、负责人脸识别（人脸检测、跟踪，人脸关键点检测、人脸识别等）、证件、票据等影像资料内容OCR相关算法研究与产品开发，机器学习、深度学习等算法的研发；
2. 负责人脸识别算法研究及OCR技术产品化落地；
3、参与公司图像处理/图像识别类项目的产品研发及实施，提供技术支持；
4、学习、研究图像处理新技术以满足产品需求；
5、支撑公司相关产品技术需求及运维；
6、负责跟进行业前沿技术发展趋势，跟踪国际最新算法发展方向和相应技术；
7、负责人脸相关专利、论文的撰写发表。
","1、计算机、自动化、图像处理、模式识别等相关专业985或211院校研究生学历，有OCR项目经验者优先；
2、熟悉计算机视觉，模式识别、图像处理等专业领域的学科知识，发表**学术会议或期刊论文者优先；
3、精通C、C++等开发语言，熟悉Matlab、Python等脚本语言，熟练掌握Windows和Linux软件开发技术；
4、熟悉传统机器学习算法（SVM、AdaBoost等）、深度学习算法（CNN、RNN等），掌握Caffe/Tensorflow/MxNet等开源深度学习框架；
5、具备独立承担算法设计、实现、调试和优化经验等相关工作能力，有一定的工程实现的能力，能够将算法落地到实际的产品中；
6、具有强烈的工作责任心、有良好的沟通能力和团队合作精神、承压能力。"
607,竹间智能科技（上海）有限公司,北京,150-500人,"移动互联网,其他",自然语言高级算法工程师,2020-04-03 17:49:39,30k-50k,3-5年,硕士,1、参与开发自然语言处理的相关技术;2、参与语义理解和知识图谱构建相关的技术产品研发；3、参与大型基于NLP相关技术的方案研究与实现。,1、硕士以上计算机相关学位；2、具有NLP与机器学习相关的工作经验；3、熟悉常用及前沿的NLP算法模型与原理；4、熟悉NLP基础理论如分词，NER，文本挖掘，文本分析，语义分析，知识图谱，语义网络；5、非常熟悉 Java 和 Python；具备较强的工程实现能力；6、擅长于用创新的方法解决复杂问题。
608,北京魔力耳朵科技有限公司,北京,500-2000人,教育,高级算法工程师,2020-04-03 18:06:03,30k-60k,3-5年,本科,"1. 负责小班课的排课算法的研发和优化。
  2. 负责对业务需求进行抽象和分解，转化成核心指标，并能建立合适的模型。
  3. 通过特征提取和模型训练，不断优化排课的核心指标。
","1. 计算机及相关专业本科及以上学历，3年以上相关工作经验。
  2. 精通机器学习、深度学习基本理论和算法。
  3. 熟练掌握C++/Python/Go，熟悉常用算法、数据结构和设计模式。
  4. 灵活掌握常用的数据结构，熟练运用聚类、分类、回归、排序等模型解决实际业务问题。
  5. 获得ACM比赛的奖牌者优先。"
609,互动峰科技（北京）有限公司,北京,500-2000人,医疗丨健康,搜索算法工程师,2020-04-03 15:09:51,30k-60k,3-5年,本科,"1. 对机器学习前沿技术的理解和应用，落地到移动互联相关业务场景，包括但不限于数据结构算法、传统机器学习、深度学习等技术方向
2. 针对自然语言处理、搜索引擎排序、用户行为建模、个性化推荐等项目，完成技术选型、数据获取、模型验证与上线开发等工作
3. 参与核心机器学习算法实现与部署
","1. 计算机、信息、数学类等相关专业本科及以上学历；
2. 熟悉机器学习算法原理和实现，对机器学习/深度学习/自然语言处理化学习任一子方向有深入研究
3. 算法基础扎实，熟练掌握c/c++/java/python编程，有较强的算法实现能力，可以快速将想法实现 4. 熟练掌握一种以上深度学习框架（Caffe/Tensorflow/Torch/MxNet/Theano等）"
610,北京云测信息技术有限公司,北京,500-2000人,移动互联网,强化学习算法工程师,2020-04-03 14:59:04,20k-40k,1-3年,本科,"1、参与 TestinBrain 项目策略模型的开发和集成，应用强化学习算法生成 App
测试轨迹；
2、配合并支持自动化测试执行团队；
","1、拥有计算机、数学或相关学科本科及以上学位；
2、熟悉主流的深度强化学习算法，包括不限于强化学习（DQN、AC、DDPG、PPO
等）、GAN、深度学习（CNN、RNN 等）、迁移学习等；
3、熟练掌握 Tensorflow、Keras、pytorch 等至少一种深度学习框架，熟练掌握
Python、R 或 C++其中一门开发语言；
4、对前沿算法有强烈的兴趣，思辨能力强，沟通协作意识好，责任心及结果导
向意识强，自驱力强；
5、加分项"
611,广州汇量信息科技有限公司,北京,500-2000人,广告营销,资深算法工程师,2020-04-03 17:47:09,36k-45k,3-5年,硕士,,
612,广州市普天数码科技有限公司,北京,50-150人,人工智能,算法工程师,2020-03-26 15:27:44,25k-45k,应届毕业生,本科,"1. 硕士学历，对大数据和算法有狂热的追求，有很强的自学能力和自驱力；
2. 三年左右算法相关工作经验，具有扎实的数据结构和算法功底；
3. 扎实的编码能力，至少精通Java/C/C++/Python 其中一种语言； 熟悉常用的深度学习、推荐系统的各种算法，熟练使用相关开源工具；
4. 良好的沟通能力和团队合作意识；
5.",热爱美食者优先。
613,北京趣拿软件科技有限公司,北京,2000人以上,旅游,搜索算法工程师,2020-04-03 14:47:43,25k-35k,1-3年,本科,"1.支持业务需求，完成需求的分析、设计与实现
 2.负责搜索意图识别的迭代和优化 3.负责排序算法和策略的设计和开发，为用户提供更好的搜索体验  
","1.计算机或相关专业，大学本科及以上学历，2年以上工作经验  2.熟悉掌握JAVA编程，有Python/Linux Shell等脚本开发经验  3.有机器学习、learning to rank方面、大数据处理技术加分
  4.优秀的分析问题和解决问题能力，具有良好的沟通能力、团队合作精神"
614,创新奇智（北京）科技有限公司,北京,150-500人,移动互联网,图像算法工程师,2020-04-03 17:32:23,22k-33k,应届毕业生,博士,"1.  计算机视觉关键算法研发，包括目标检测、识别，精细物体分类，多目标跟踪算法等核心算法研发；
2.  深度学习相关模型网络设计及优化；
3.  计算机视觉/数字图像处理/图形学关键算法研发及嵌入式平台优化；
4.  AI相关分布式计算框架的搭建及性能优化等。
","1.  硕士及以上学历，博士优先，计算机科学、信息自动化、控制工程、应用数学等硕士/博士生相关专业优先；
2.  熟练掌握计算机视觉和深度学习相关的理论知识和实践技能；
3.  熟悉各种典型CNN网络的适用场景以及使用方法；
4.  熟悉TensorFlow、Caffe、MXNet、PyTorch等主流深度学习框架中的一种或多种；
5.  拥有扎实的数学和编程功底。"
615,杭州艾耕科技有限公司,北京,150-500人,"移动互联网,数据服务",资深NLP算法工程师/Leader,2020-04-03 14:34:29,30k-50k,3-5年,硕士,"弹性工作,零食水果,大牛团队,五险一金
",工作地点
616,东芝(中国)有限公司,北京,150-500人,"移动互联网,企业服务",语音识别算法工程师,2020-04-03 11:46:51,20k-35k,不限,本科,"语音识别相关算法的研究与开发。包括但不限于声学模型训练，语言模型训练，前端信号处理，解码器优化中的一个或多个领域。
跟踪国内外前沿技术动向。


","熟悉语音信号处理，语音识别，深度学习等相关技术。
熟悉一种编程语言。例如Python，或c/c++，或其它。
了解一种深度学习框架。例如Kaldi，或Pytorch，或其它。
对语音技术充满兴趣。
专业不限"
617,北京豆果信息技术有限公司,北京,50-150人,"移动互联网,社交",大数据spark算法工程师,2020-04-03 17:01:20,18k-35k,不限,本科,,
618,上海喜马拉雅科技有限公司,北京,2000人以上,"移动互联网,文娱丨内容",自然语言处理算法工程师,2020-04-03 10:26:05,20k-40k,1-3年,硕士,"熟悉常见的NLP算法/模型，有NLP模型落地经验    
熟练掌握Java/C++/Python编程语言，扎实的数据结构知识，算法和编程能力    
熟悉常见深度学习框架（tensorflow，pytorch，xgboost等）    
熟悉Hadoop，MapReduce，Spark，Storm，HBase，Kafka等技术，有大数据开发经验    
有创业激情，良好的抗压能力和",
619,埃洛克航空科技（北京）有限公司,北京,50-150人,"硬件,数据服务",图像识别算法工程师,2020-04-03 14:14:08,20k-40k,不限,不限,,
620,北京昇科能源科技有限责任公司,北京,少于15人,"软件开发,其他",BMS算法工程师全职或实习,2020-04-03 13:36:14,15k-20k,应届毕业生,本科,,
621,北京下厨房科技有限公司,北京,150-500人,移动互联网,推荐算法工程师,2020-04-03 17:05:03,20k-35k,1-3年,本科,"1、负责下厨房推荐算法的架构设计和实现，并针对具体的业务挑战，不断优化，使之在效果和性能上达到行业最高标准；并服务于产品核心指标的提升
2、根据海量用户行为的分析和挖掘，建立用户行为模型、提升用户体验；
3、追踪算法前沿技术，探索将新技术应用于实际业务。

","1、985、211院校计算机相关专业，两年或以上推荐相关工作经验
2、对常用机器学习算法（分类，聚类 回归，关联规则，协同等）有丰富实践经验，具有深度学习相关经验者优先
3、熟悉优化的基础理论，能够将业务问题转化成相关的优化问题并求解
4、良好的沟通能力与团队协作意识
5、熟悉 C++，python，SQL 等语言；熟练使用 ElasticSearch 并有优化经验；熟悉Linux工作环境"
622,北京和信康科技有限公司,北京,50-150人,其他,资深AI算法工程师,2020-04-03 10:05:57,25k-50k,不限,硕士,"1.    参与机器视觉人工智能核心技术研发、优化
2.    参与大数据平台的数据挖掘、机器学习相关算法研究、开发和调优工作；
3.    应用机器学习、深度学习等技术，针对图像分析、大数据建模，结合业务需求，研发创新产品和技术平台；
4.    结合具体业务，对算法进行优化，提出独立见解和解决方案，解决实际问题；
 
 
","1.    对AI项目有浓厚的兴趣，独立完成完整图像识别或者其他类深度学习项目或者分支项目有限。在国际级期刊发表过相关论文者优先
2.    熟悉图像处理算法者优先
3.    能够使用Python/C++/Java实现预定的算法逻辑，并进行调优工作；
4.    熟悉机器学习算法（分类、聚类、回归等），熟悉数据可视化优先；
5.    具备分布式算法设计和实现经验优先；
6.    熟悉主流深度学习平台
7.    学历要求"
623,随行付（北京）金融信息服务有限公司,北京,150-500人,"移动互联网,金融",大数据开发工程师,2020-03-26 10:39:35,20k-27k,3-5年,不限,,
624,北京闲徕互娱网络科技有限公司,北京,150-500人,移动互联网,算法工程师,2020-03-25 18:03:03,30k-60k,3-5年,本科,"1、 基于海量用户行为数据，建立、评估、持续优化数据模型，构建和优化用户画像，产出用户标签，用于提升推荐/运营效果2、负责搭建用户画像挖掘系统，包括数据处理、挖掘用户画像、准确性评估等3、负责用户画像需求分析，把控用户画像的建设方向，设计和构建基于用户静态和动态行为特征的平台化画像服务能力","1、熟悉统计理论和数据挖掘算法,包括聚类、KNN、朴素贝叶斯,决策树,随机森林等,熟悉CNN,RNN,LSTM等神经网络算法；2、熟悉常用的机器学习算法，并有较强的动手实现能力；3、具备完成特征工程、算法建模、效果评估及深度优化等整流程工作的能力；4、具有优秀的分析和解决实际问题的能力和态度，良好的团队意识和协作精神。"
625,朗新科技股份有限公司,北京,2000人以上,"移动互联网,企业服务",气象算法工程师(J10797),2020-04-03 18:49:11,15k-25k,1-3年,本科,"1.负责各类气象数据的处理、分析、存储等； 
2.负责基于统计方法、机器学习/深度学习算法的气象产品研发，如数值天气预报模式输出订正、强对流的识别和外推、各类气象数据处理（插值、融合）等等；
3. 根据气象产品需求对算法调研、设计、研发及持续优化。
","1.有良好的计算机技能，熟悉Python语言编程、Linux操作系统，熟悉各类数据处理。精通基本机器学习算法的应用，熟练掌握至少一种机器学习库Sklearn、Tensorflow、Pytorch等。
2.或者有良好的气象学基础和数理基础，熟练掌握气象统计方法，熟悉各类气象数据格式的处理和分析，掌握部分机器学习算法的应用。

气象学、大气科学、大气物理学与大气环境等相关专业，或计算机专业的本科及以上学历，硕士及以上优先；有较好的统计学、数学基础优先；有实际的气象算法、产品研发成果优先；有同业2年以上工作经验优先"
626,北京优脑银河科技有限公司,北京,15-50人,医疗丨健康、人工智能,医疗图像算法工程师,2020-04-03 10:41:18,18k-35k,3-5年,本科,"* 参与公司对外产品的后端医疗图像数据处理部分的设计与实现，提供高并发高性能高可靠的服务
* 负责领导技术攻关和创新技术引用，解决产品开发过程中的高性能，高并发和高可靠性问题；
* 配合产品，后端和前端工程师完成产品研发工作。

","* 2年Python数值计算数据处理开发经验；
* 出色的编码能力，精通 Python 2.7及3.6+，熟悉numpy, scipy, 熟悉常用的算法，熟悉开源框架，解决问题能力强；
* 熟悉Python项目工程化的流程和方法以及敏捷开发及相关技术工具；熟悉pylint，Git工具流程，CI/CD框架；
* 掌握自动单元测试和集成测试的技术和流程，熟悉 pytest
* 掌握数据批处理和ETL
* 创业团队，有能力承担较高强度的开发工作；
* 加分项"
627,北京优脑银河科技有限公司,北京,15-50人,医疗丨健康、人工智能,医疗图像算法工程师,2020-04-03 10:41:18,18k-35k,3-5年,本科,"* 参与公司对外产品的后端医疗图像数据处理部分的设计与实现，提供高并发高性能高可靠的服务
* 负责领导技术攻关和创新技术引用，解决产品开发过程中的高性能，高并发和高可靠性问题；
* 配合产品，后端和前端工程师完成产品研发工作。

","* 2年Python数值计算数据处理开发经验；
* 出色的编码能力，精通 Python 2.7及3.6+，熟悉numpy, scipy, 熟悉常用的算法，熟悉开源框架，解决问题能力强；
* 熟悉Python项目工程化的流程和方法以及敏捷开发及相关技术工具；熟悉pylint，Git工具流程，CI/CD框架；
* 掌握自动单元测试和集成测试的技术和流程，熟悉 pytest
* 掌握数据批处理和ETL
* 创业团队，有能力承担较高强度的开发工作；
* 加分项"
628,北京蜜莱坞网络科技有限公司,北京,500-2000人,文娱丨内容,计算机视觉算法工程师,2020-04-02 15:47:49,25k-40k,3-5年,不限,1、为产品应用提供切实可行的视觉方案，助力产品落地；2、计算机视觉核心算法模型设计，开发和优化；,1、熟练掌握C/C++/Python以及常用数据结构算法，有较强的的算法实现和编程能力2、扎实的数学、算法基础。理解其在计算机视觉领域中的应用；3、在CV/CG/ML具体领域（如图像分割、物体检测、图像分类、风格迁移、3D建模等）有深入研究4、熟悉并深入使用如下任意一种工具
629,北京太初弈宪科技有限公司,北京,15-50人,人工智能、软件开发,AI算法工程师,2020-04-03 16:34:25,20k-40k,不限,本科,,
